user_id,event_dt,event_type,session_id,amount,transaction_type
user_01027,2025-11-04 09:01:14.488811,screen_view,5,,
user_01027,2025-11-04 09:01:42.488811,transaction,5,11787.49,transfer
user_01027,2025-11-04 09:02:03.488811,screen_view,5,,
user_01027,2025-11-04 09:02:23.488811,screen_view,5,,
user_01027,2025-11-04 09:02:32.786711,logout,5,,
user_01027,2025-11-05 14:55:06.488811,login,6,,
user_01027,2025-11-05 14:56:07.488811,screen_view,6,,
user_01027,2025-11-05 14:57:02.488811,button_click,6,,
user_01027,2025-11-05 14:59:31.488811,button_click,6,,
user_01027,2025-11-05 15:00:37.488811,screen_view,6,,
user_01027,2025-11-05 15:02:56.488811,transaction,6,10005.14,transfer
user_01027,2025-11-05 15:03:49.488811,transaction,6,49226.76,
user_01027,2025-11-05 15:05:23.488811,screen_view,6,,
user_01027,2025-11-05 15:10:02.359662,logout,6,,
user_01027,2025-11-07 23:11:06.488811,login,7,,
user_01027,2025-11-07 23:12:20.488811,screen_view,7,,
user_01027,2025-11-07 23:13:23.488811,button_click,7,,
user_01027,2025-11-07 23:14:32.488811,button_click,7,,
user_01027,2025-11-07 23:15:43.488811,button_click,7,,
user_01027,2025-11-07 23:17:11.114119,logout,7,,
user_01027,2025-11-09 02:49:06.488811,login,8,,
user_01027,2025-11-09 02:50:31.488811,button_click,8,,
user_01027,2025-11-09 02:51:50.488811,screen_view,8,,
user_01027,2025-11-09 02:53:12.488811,button_click,8,,
user_01027,2025-11-09 02:53:57.488811,screen_view,8,,
user_01027,2025-11-09 02:54:27.488811,transaction,8,13054.52,payment
user_01027,2025-11-09 02:55:02.488811,screen_view,8,,
user_01027,2025-11-09 02:56:34.488811,button_click,8,,
user_01027,2025-11-09 02:58:18.506869,logout,8,,
user_01028,2025-10-29 03:23:06.488811,login,1,,
user_01028,2025-10-29 03:25:08.488811,screen_view,1,,
user_01028,2025-10-29 03:26:51.488811,button_click,1,,
user_01028,2025-10-29 03:29:48.488811,button_click,1,,
user_01028,2025-10-29 03:36:49.371488,logout,1,,
user_01028,2025-10-29 17:15:06.488811,login,2,,
user_01028,2025-10-29 17:15:19.488811,button_click,2,,
user_01028,2025-10-29 17:15:35.488811,screen_view,2,,
user_01028,2025-10-29 17:15:53.488811,screen_view,2,,
user_01028,2025-10-29 17:16:01.488811,transaction,2,4939.95,payment
user_01028,2025-10-29 17:16:15.488811,transaction,2,30039.69,payment
user_01028,2025-10-29 17:16:30.488811,transaction,2,29839.67,payment
user_01028,2025-10-29 17:16:39.488811,screen_view,2,,
user_01028,2025-10-29 17:16:56.488811,screen_view,2,,
user_01028,2025-10-29 17:17:04.488811,screen_view,2,,
user_01028,2025-10-29 17:17:44.386142,logout,2,,
user_01028,2025-10-30 05:29:06.488811,login,3,,
user_01028,2025-10-30 05:29:18.488811,transaction,3,33418.1,payment
user_01028,2025-10-30 05:29:43.488811,button_click,3,,
user_01028,2025-10-30 05:29:54.488811,button_click,3,,
user_01028,2025-10-30 05:30:16.488811,screen_view,3,,
user_01028,2025-10-30 05:30:29.488811,transaction,3,42192.57,transfer
user_01028,2025-10-30 05:30:55.488811,button_click,3,,
user_01028,2025-10-30 05:31:21.488811,screen_view,3,,
user_01028,2025-10-30 05:31:33.488811,screen_view,3,,
user_01028,2025-10-30 05:31:48.488811,transaction,3,46527.94,payment
user_01028,2025-10-30 05:32:27.841931,logout,3,,
user_01028,2025-10-30 21:18:06.488811,login,4,,
user_01028,2025-10-30 21:18:08.488811,screen_view,4,,
user_01028,2025-10-30 21:18:10.488811,button_click,4,,
user_01028,2025-10-30 21:18:18.488811,button_click,4,,
user_01028,2025-10-30 21:18:21.488811,transaction,4,25486.53,payment
user_01028,2025-10-30 21:18:26.488811,screen_view,4,,
user_01028,2025-10-30 21:18:32.488811,screen_view,4,,
user_01028,2025-10-30 21:18:34.488811,button_click,4,,
user_01028,2025-10-30 21:18:42.488811,screen_view,4,,
user_01028,2025-10-30 21:18:46.488811,screen_view,4,,
user_01028,2025-10-30 21:18:54.488811,transaction,4,44968.31,transfer
user_01028,2025-10-30 21:18:59.488811,button_click,4,,
user_01028,2025-10-30 21:19:23.916335,logout,4,,
user_01028,2025-11-02 06:33:06.488811,login,5,,
user_01028,2025-11-02 06:33:17.488811,screen_view,5,,
user_01028,2025-11-02 06:33:37.488811,screen_view,5,,
user_01028,2025-11-02 06:33:46.488811,transaction,5,19878.48,payment
user_01028,2025-11-02 06:34:07.488811,screen_view,5,,
user_01028,2025-11-02 06:34:16.488811,transaction,5,38795.08,transfer
user_01028,2025-11-02 06:34:25.488811,screen_view,5,,
user_01028,2025-11-02 06:34:40.488811,button_click,5,,
user_01028,2025-11-02 06:34:50.488811,screen_view,5,,
user_01028,2025-11-02 06:35:07.488811,button_click,5,,
user_01028,2025-11-02 06:35:14.488811,screen_view,5,,
user_01028,2025-11-02 06:35:33.488811,transaction,5,46551.57,payment
user_01028,2025-11-02 06:35:45.488811,screen_view,5,,
user_01028,2025-11-02 06:36:47.879379,logout,5,,
user_01028,2025-11-03 04:50:06.488811,login,6,,
user_01028,2025-11-03 04:50:10.488811,screen_view,6,,
user_01028,2025-11-03 04:50:13.488811,screen_view,6,,
user_01028,2025-11-03 04:50:17.488811,button_click,6,,
user_01028,2025-11-03 04:50:23.488811,screen_view,6,,
user_01028,2025-11-03 04:50:27.488811,screen_view,6,,
user_01028,2025-11-03 04:50:31.488811,button_click,6,,
user_01028,2025-11-03 04:50:46.929035,logout,6,,
user_01028,2025-11-04 17:10:06.488811,login,7,,
user_01028,2025-11-04 17:10:30.488811,button_click,7,,
user_01028,2025-11-04 17:10:44.488811,screen_view,7,,
user_01028,2025-11-04 17:10:59.488811,screen_view,7,,
user_01028,2025-11-04 17:11:21.488811,button_click,7,,
user_01028,2025-11-04 17:11:41.488811,screen_view,7,,
user_01028,2025-11-04 17:11:55.488811,screen_view,7,,
user_01028,2025-11-04 17:12:08.488811,transaction,7,24503.63,payment
user_01028,2025-11-04 17:12:24.488811,screen_view,7,,
user_01028,2025-11-04 17:12:48.488811,button_click,7,,
user_01028,2025-11-04 17:13:08.488811,screen_view,7,,
user_01028,2025-11-04 17:13:17.488811,button_click,7,,
user_01028,2025-11-04 17:13:40.488811,screen_view,7,,
user_01028,2025-11-04 17:13:56.718579,logout,7,,
user_01028,2025-11-05 11:22:06.488811,login,8,,
user_01028,2025-11-05 11:22:18.488811,screen_view,8,,
user_01028,2025-11-05 11:22:26.488811,button_click,8,,
user_01028,2025-11-05 11:22:36.488811,screen_view,8,,
user_01028,2025-11-05 11:22:48.488811,screen_view,8,,
user_01028,2025-11-05 11:22:56.488811,transaction,8,15336.76,payment
user_01028,2025-11-05 11:23:07.488811,screen_view,8,,
user_01028,2025-11-05 11:23:14.488811,screen_view,8,,
user_01028,2025-11-05 11:23:24.488811,screen_view,8,,
user_01028,2025-11-05 11:23:38.488811,screen_view,8,,
user_01028,2025-11-05 11:23:56.782543,logout,8,,
user_01028,2025-11-06 16:54:06.488811,login,9,,
user_01028,2025-11-06 16:54:10.488811,transaction,9,16611.96,payment
user_01028,2025-11-06 16:54:14.488811,screen_view,9,,
user_01028,2025-11-06 16:54:18.488811,button_click,9,,
user_01028,2025-11-06 16:54:23.488811,screen_view,9,,
user_01028,2025-11-06 16:54:24.488811,transaction,9,35905.59,payment
user_01028,2025-11-06 16:54:29.488811,button_click,9,,
user_01028,2025-11-06 16:54:30.488811,button_click,9,,
user_01028,2025-11-06 16:54:34.488811,transaction,9,17728.21,transfer
user_01028,2025-11-06 16:54:36.488811,screen_view,9,,
user_01028,2025-11-06 16:54:37.488811,screen_view,9,,
user_01028,2025-11-06 16:54:40.488811,screen_view,9,,
user_01028,2025-11-06 16:54:56.989444,logout,9,,
user_01028,2025-11-08 21:18:06.488811,login,10,,
user_01028,2025-11-08 21:18:11.488811,screen_view,10,,
user_01028,2025-11-08 21:18:17.488811,button_click,10,,
user_01028,2025-11-08 21:18:25.488811,screen_view,10,,
user_01028,2025-11-08 21:18:28.488811,button_click,10,,
user_01028,2025-11-08 21:18:38.488811,transaction,10,17215.49,payment
user_01028,2025-11-08 21:18:46.488811,screen_view,10,,
user_01028,2025-11-08 21:18:50.488811,screen_view,10,,
user_01028,2025-11-08 21:19:14.146033,logout,10,,
user_01029,2025-10-29 07:03:06.488811,login,1,,
user_01029,2025-10-29 07:06:55.488811,screen_view,1,,
user_01029,2025-10-29 07:08:30.488811,screen_view,1,,
user_01029,2025-10-29 07:10:06.488811,button_click,1,,
user_01029,2025-10-29 07:12:01.488811,button_click,1,,
user_01029,2025-10-29 07:13:49.488811,transaction,1,27544.11,transfer
user_01029,2025-10-29 07:17:16.488811,screen_view,1,,
user_01029,2025-10-29 07:18:54.488811,button_click,1,,
user_01029,2025-10-29 07:20:32.488811,transaction,1,11309.53,payment
user_01029,2025-10-29 07:29:48.440672,logout,1,,
user_01029,2025-11-02 09:21:06.488811,login,2,,
user_01029,2025-11-02 09:21:32.488811,transaction,2,20981.41,payment
user_01029,2025-11-02 09:21:53.488811,button_click,2,,
user_01029,2025-11-02 09:22:38.488811,button_click,2,,
user_01029,2025-11-02 09:23:01.488811,screen_view,2,,
user_01029,2025-11-02 09:23:46.488811,screen_view,2,,
user_01029,2025-11-02 09:24:21.488811,button_click,2,,
user_01029,2025-11-02 09:24:55.488811,button_click,2,,
user_01029,2025-11-02 09:25:25.488811,button_click,2,,
user_01029,2025-11-02 09:26:03.488811,button_click,2,,
user_01029,2025-11-02 09:26:32.488811,screen_view,2,,
user_01029,2025-11-02 09:27:37.226159,logout,2,,
user_01029,2025-11-02 18:01:06.488811,login,3,,
user_01029,2025-11-02 18:03:32.488811,transaction,3,41738.12,transfer
user_01029,2025-11-02 18:05:37.488811,transaction,3,12793.17,payment
user_01029,2025-11-02 18:06:32.488811,button_click,3,,
user_01029,2025-11-02 18:07:23.488811,screen_view,3,,
user_01029,2025-11-02 18:08:16.488811,transaction,3,28949.53,payment
user_01029,2025-11-02 18:10:26.488811,button_click,3,,
user_01029,2025-11-02 18:12:10.488811,screen_view,3,,
user_01029,2025-11-02 18:14:05.488811,screen_view,3,,
user_01029,2025-11-02 18:15:11.488811,button_click,3,,
user_01029,2025-11-02 18:17:20.488811,transaction,3,27674.06,payment
user_01029,2025-11-02 18:21:10.538405,logout,3,,
user_01029,2025-11-02 18:27:06.488811,login,3,,
user_01029,2025-11-02 18:27:20.488811,screen_view,3,,
user_01029,2025-11-02 18:27:35.488811,screen_view,3,,
user_01029,2025-11-02 18:27:55.488811,screen_view,3,,
user_01029,2025-11-02 18:28:19.488811,screen_view,3,,
user_01029,2025-11-02 18:28:49.488811,button_click,3,,
user_01029,2025-11-02 18:29:01.488811,screen_view,3,,
user_01029,2025-11-02 18:29:21.488811,button_click,3,,
user_01029,2025-11-02 18:29:31.488811,screen_view,3,,
user_01029,2025-11-02 18:29:56.488811,screen_view,3,,
user_01029,2025-11-02 18:30:21.488811,screen_view,3,,
user_01029,2025-11-02 18:31:16.149735,logout,3,,
user_01029,2025-11-03 06:22:06.488811,login,4,,
user_01029,2025-11-03 06:22:13.488811,button_click,4,,
user_01029,2025-11-03 06:22:28.488811,button_click,4,,
user_01029,2025-11-03 06:22:35.488811,button_click,4,,
user_01029,2025-11-03 06:22:42.488811,transaction,4,10304.12,transfer
user_01029,2025-11-03 06:22:51.488811,transaction,4,27004.13,payment
user_01029,2025-11-03 06:23:04.488811,screen_view,4,,
user_01029,2025-11-03 06:23:19.488811,transaction,4,44367.22,payment
user_01029,2025-11-03 06:23:32.488811,button_click,4,,
user_01029,2025-11-03 06:23:58.138387,logout,4,,
user_01029,2025-11-09 00:13:06.488811,login,5,,
user_01029,2025-11-09 00:14:46.488811,button_click,5,,
user_01029,2025-11-09 00:16:02.488811,button_click,5,,
user_01029,2025-11-09 00:17:14.488811,transaction,5,,payment
user_01029,2025-11-09 00:19:41.488811,button_click,5,,
user_01029,2025-11-09 00:21:33.488811,button_click,5,,
user_01029,2025-11-09 00:23:43.488811,transaction,5,27594.5,payment
user_01029,2025-11-09 00:26:38.807132,logout,5,,
user_01030,2025-10-27 14:36:06.488811,login,1,,
user_01030,2025-10-27 14:36:14.488811,screen_view,1,,
user_01030,2025-10-27 14:36:29.488811,transaction,1,25120.8,transfer
user_01030,2025-10-27 14:36:37.488811,screen_view,1,,
user_01030,2025-10-27 14:36:47.488811,screen_view,1,,
user_01030,2025-10-27 14:36:56.488811,button_click,1,,
user_01030,2025-10-27 14:37:13.488811,screen_view,1,,
user_01030,2025-10-27 14:37:38.268649,logout,1,,
user_01030,2025-10-31 05:00:06.488811,login,2,,
user_01030,2025-10-31 05:00:33.488811,screen_view,2,,
user_01030,2025-10-31 05:01:05.488811,screen_view,2,,
user_01030,2025-10-31 05:01:48.488811,transaction,2,7705.45,payment
user_01030,2025-10-31 05:02:10.488811,screen_view,2,,
user_01030,2025-10-31 05:02:53.488811,screen_view,2,,
user_01030,2025-10-31 05:03:12.488811,screen_view,2,,
user_01030,2025-10-31 05:03:30.488811,screen_view,2,,
user_01030,2025-10-31 05:03:44.488811,screen_view,2,,
user_01030,2025-10-31 05:04:18.488811,transaction,2,3626.5,transfer
user_01030,2025-10-31 05:05:28.816755,logout,2,,
user_01030,2025-11-01 05:42:06.488811,login,3,,
user_01030,2025-11-01 05:42:26.488811,button_click,3,,
user_01030,2025-11-01 05:42:58.488811,transaction,3,46266.69,transfer
user_01030,2025-11-01 05:43:21.488811,screen_view,3,,
user_01030,2025-11-01 05:43:53.488811,button_click,3,,
user_01030,2025-11-01 05:44:24.488811,screen_view,3,,
user_01030,2025-11-01 05:44:54.488811,screen_view,3,,
user_01030,2025-11-01 05:45:35.488811,screen_view,3,,
user_01030,2025-11-01 05:47:00.780448,logout,3,,
user_01030,2025-11-01 08:23:06.488811,login,4,,
user_01030,2025-11-01 08:23:24.488811,screen_view,4,,
user_01030,2025-11-01 08:23:42.488811,transaction,4,41336.35,transfer
user_01030,2025-11-01 08:24:04.488811,button_click,4,,
user_01030,2025-11-01 08:24:29.488811,screen_view,4,,
user_01030,2025-11-01 08:24:50.488811,screen_view,4,,
user_01030,2025-11-01 08:25:15.488811,screen_view,4,,
user_01030,2025-11-01 08:25:33.481409,logout,4,,
user_01030,2025-11-06 03:50:06.488811,login,5,,
user_01030,2025-11-06 03:50:07.488811,button_click,5,,
user_01030,2025-11-06 03:50:10.488811,button_click,5,,
user_01030,2025-11-06 03:50:11.488811,button_click,5,,
user_01030,2025-11-06 03:50:15.488811,transaction,5,26451.85,payment
user_01030,2025-11-06 03:50:17.488811,screen_view,5,,
user_01030,2025-11-06 03:50:21.488811,screen_view,5,,
user_01030,2025-11-06 03:50:22.488811,screen_view,5,,
user_01030,2025-11-06 03:50:25.488811,screen_view,5,,
user_01030,2025-11-06 03:50:26.488811,transaction,5,49621.59,payment
user_01030,2025-11-06 03:50:30.488811,button_click,5,,
user_01030,2025-11-06 03:50:43.455712,logout,5,,
user_01030,2025-11-06 21:02:06.488811,login,6,,
user_01030,2025-11-06 21:02:17.488811,screen_view,6,,
user_01030,2025-11-06 21:02:25.488811,button_click,6,,
user_01030,2025-11-06 21:02:34.488811,screen_view,6,,
user_01030,2025-11-06 21:02:41.488811,button_click,6,,
user_01030,2025-11-06 21:02:47.488811,screen_view,6,,
user_01030,2025-11-06 21:02:52.488811,transaction,6,39876.94,payment
user_01030,2025-11-06 21:03:01.488811,screen_view,6,,
user_01030,2025-11-06 21:03:08.488811,screen_view,6,,
user_01030,2025-11-06 21:03:25.041520,logout,6,,
user_01030,2025-11-07 00:17:06.488811,login,7,,
user_01030,2025-11-07 00:17:11.488811,button_click,7,,
user_01030,2025-11-07 00:17:20.488811,transaction,7,14834.37,payment
user_01030,2025-11-07 00:17:28.488811,screen_view,7,,
user_01030,2025-11-07 00:17:39.488811,screen_view,7,,
user_01030,2025-11-07 00:17:46.488811,button_click,7,,
user_01030,2025-11-07 00:17:50.488811,screen_view,7,,
user_01030,2025-11-07 00:17:57.488811,screen_view,7,,
user_01030,2025-11-07 00:18:08.488811,button_click,7,,
user_01030,2025-11-07 00:18:24.969739,logout,7,,
user_01031,2025-10-28 16:47:06.488811,login,1,,
user_01031,2025-10-28 16:47:08.488811,transaction,1,,transfer
user_01031,2025-10-28 16:47:13.488811,transaction,1,34912.37,transfer
user_01031,2025-10-28 16:47:17.488811,screen_view,1,,
user_01031,2025-10-28 16:47:19.488811,button_click,1,,
user_01031,2025-10-28 16:47:25.488811,button_click,1,,
user_01031,2025-10-28 16:47:27.488811,screen_view,1,,
user_01031,2025-10-28 16:47:30.488811,screen_view,1,,
user_01031,2025-10-28 16:47:46.507665,logout,1,,
user_01031,2025-11-01 20:59:06.488811,login,2,,
user_01031,2025-11-01 21:00:07.488811,screen_view,2,,
user_01031,2025-11-01 21:00:47.488811,transaction,2,25951.43,transfer
user_01031,2025-11-01 21:01:36.488811,button_click,2,,
user_01031,2025-11-01 21:01:58.488811,button_click,2,,
user_01031,2025-11-01 21:02:26.488811,button_click,2,,
user_01031,2025-11-01 21:03:24.488811,transaction,2,11897.63,transfer
user_01031,2025-11-01 21:03:46.488811,screen_view,2,,
user_01031,2025-11-01 21:04:34.488811,screen_view,2,,
user_01031,2025-11-01 21:05:10.488811,button_click,2,,
user_01031,2025-11-01 21:05:56.488811,screen_view,2,,
user_01031,2025-11-01 21:06:18.488811,screen_view,2,,
user_01031,2025-11-01 21:07:15.488811,screen_view,2,,
user_01031,2025-11-01 21:09:50.016120,logout,2,,
user_01031,2025-11-07 08:40:06.488811,login,3,,
user_01031,2025-11-07 08:42:16.488811,screen_view,3,,
user_01031,2025-11-07 08:44:42.488811,screen_view,3,,
user_01031,2025-11-07 08:46:07.488811,screen_view,3,,
user_01031,2025-11-07 08:47:54.488811,screen_view,3,,
user_01031,2025-11-07 08:49:51.488811,screen_view,3,,
user_01031,2025-11-07 08:51:09.488811,screen_view,3,,
user_01031,2025-11-07 08:53:24.488811,screen_view,3,,
user_01031,2025-11-07 08:55:33.488811,button_click,3,,
user_01031,2025-11-07 08:57:14.488811,button_click,3,,
user_01031,2025-11-07 08:58:10.648097,logout,3,,
user_01032,2025-10-29 04:20:06.488811,login,1,,
user_01032,2025-10-29 04:21:13.488811,button_click,1,,
user_01032,2025-10-29 04:22:30.488811,button_click,1,,
user_01032,2025-10-29 04:23:44.488811,transaction,1,545.81,transfer
user_01032,2025-10-29 04:24:45.488811,screen_view,1,,
user_01032,2025-10-29 04:26:53.365493,logout,1,,
user_01032,2025-10-29 23:14:06.488811,login,2,,
user_01032,2025-10-29 23:16:00.488811,transaction,2,44934.24,transfer
user_01032,2025-10-29 23:18:22.488811,screen_view,2,,
user_01032,2025-10-29 23:20:03.488811,screen_view,2,,
user_01032,2025-10-29 23:20:56.488811,button_click,2,,
user_01032,2025-10-29 23:24:42.210007,logout,2,,
user_01032,2025-11-01 23:24:06.488811,login,3,,
user_01032,2025-11-01 23:24:45.488811,button_click,3,,
user_01032,2025-11-01 23:25:21.488811,transaction,3,32290.37,payment
user_01032,2025-11-01 23:25:44.488811,screen_view,3,,
user_01032,2025-11-01 23:26:31.488811,screen_view,3,,
user_01032,2025-11-01 23:27:07.488811,transaction,3,4713438.54,
user_01032,2025-11-01 23:27:44.488811,transaction,3,43588.75,payment
user_01032,2025-11-01 23:28:06.488811,button_click,3,,
user_01032,2025-11-01 23:28:36.488811,screen_view,3,,
user_01032,2025-11-01 23:30:50.505591,logout,3,,
user_01032,2025-11-02 13:09:06.488811,login,4,,
user_01032,2025-11-02 13:09:07.488811,transaction,4,37131.84,transfer
user_01032,2025-11-02 13:09:07.488811,screen_view,4,,
user_01032,2025-11-02 13:09:09.488811,screen_view,4,,
user_01032,2025-11-02 13:09:11.488811,transaction,4,26036.91,transfer
user_01032,2025-11-02 13:09:11.488811,screen_view,4,,
user_01032,2025-11-02 13:09:11.488811,button_click,4,,
user_01032,2025-11-02 13:09:13.488811,button_click,4,,
user_01032,2025-11-02 13:09:14.488811,screen_view,4,,
user_01032,2025-11-02 13:09:24.611002,logout,4,,
user_01032,2025-11-04 10:44:06.488811,login,5,,
user_01032,2025-11-04 10:45:26.488811,transaction,5,29345.27,payment
user_01032,2025-11-04 10:46:04.488811,button_click,5,,
user_01032,2025-11-04 10:47:05.488811,screen_view,5,,
user_01032,2025-11-04 10:48:21.488811,screen_view,5,,
user_01032,2025-11-04 10:49:20.488811,button_click,5,,
user_01032,2025-11-04 10:50:27.488811,button_click,5,,
user_01032,2025-11-04 10:51:33.488811,screen_view,5,,
user_01032,2025-11-04 10:52:42.488811,screen_view,5,,
user_01032,2025-11-04 10:53:33.488811,screen_view,5,,
user_01032,2025-11-04 10:54:25.488811,screen_view,5,,
user_01032,2025-11-04 10:55:33.488811,screen_view,5,,
user_01032,2025-11-04 10:56:39.488811,button_click,5,,
user_01032,2025-11-04 10:58:32.019421,logout,5,,
user_01032,2025-11-09 17:34:06.488811,login,6,,
user_01032,2025-11-09 17:34:53.488811,screen_view,6,,
user_01032,2025-11-09 17:35:32.488811,transaction,6,45288.7,transfer
user_01032,2025-11-09 17:36:19.488811,screen_view,6,,
user_01032,2025-11-09 17:37:23.488811,transaction,6,7229.19,payment
user_01032,2025-11-09 17:38:22.488811,screen_view,6,,
user_01032,2025-11-09 17:39:18.488811,transaction,6,10107.42,transfer
user_01032,2025-11-09 17:40:02.488811,screen_view,6,,
user_01032,2025-11-09 17:40:35.428703,logout,6,,
user_01034,2025-10-29 07:54:06.488811,login,1,,
user_01034,2025-10-29 07:58:05.488811,screen_view,1,,
user_01034,2025-10-29 08:01:39.488811,screen_view,1,,
user_01034,2025-10-29 08:05:38.488811,screen_view,1,,
user_01034,2025-10-29 08:08:06.337370,logout,1,,
user_01034,2025-10-30 01:44:06.488811,login,2,,
user_01034,2025-10-30 01:44:29.488811,screen_view,2,,
user_01034,2025-10-30 01:44:53.488811,button_click,2,,
user_01034,2025-10-30 01:45:15.488811,button_click,2,,
user_01034,2025-10-30 01:45:52.488811,button_click,2,,
user_01034,2025-10-30 01:46:10.488811,transaction,2,47792.99,transfer
user_01034,2025-10-30 01:46:26.488811,screen_view,2,,
user_01034,2025-10-30 01:47:03.488811,button_click,2,,
user_01034,2025-10-30 01:48:28.720593,logout,2,,
user_01034,2025-10-31 11:33:06.488811,login,3,,
user_01034,2025-10-31 11:35:01.488811,screen_view,3,,
user_01034,2025-10-31 11:36:48.488811,screen_view,3,,
user_01034,2025-10-31 11:37:51.488811,screen_view,3,,
user_01034,2025-10-31 11:41:42.837949,logout,3,,
user_01034,2025-11-02 00:59:06.488811,login,4,,
user_01034,2025-11-02 01:00:09.488811,transaction,4,21511.56,payment
user_01034,2025-11-02 01:01:32.488811,button_click,4,,
user_01034,2025-11-02 01:02:34.488811,screen_view,4,,
user_01034,2025-11-02 01:03:52.467574,logout,4,,
user_01034,2025-11-06 02:51:06.488811,login,5,,
user_01034,2025-11-06 02:51:07.488811,screen_view,5,,
user_01034,2025-11-06 02:51:07.488811,screen_view,5,,
user_01034,2025-11-06 02:51:08.488811,button_click,5,,
user_01034,2025-11-06 02:51:09.488811,screen_view,5,,
user_01034,2025-11-06 02:51:09.488811,screen_view,5,,
user_01034,2025-11-06 02:51:10.488811,screen_view,5,,
user_01034,2025-11-06 02:51:15.203687,logout,5,,
user_01034,2025-11-07 23:15:06.488811,login,6,,
user_01034,2025-11-07 23:16:13.488811,button_click,6,,
user_01034,2025-11-07 23:16:57.488811,screen_view,6,,
user_01034,2025-11-07 23:18:40.488811,transaction,6,29926.02,transfer
user_01034,2025-11-07 23:20:30.488811,screen_view,6,,
user_01034,2025-11-07 23:22:34.488811,button_click,6,,
user_01034,2025-11-07 23:24:59.750071,logout,6,,
user_01034,2025-11-09 14:39:06.488811,login,7,,
user_01034,2025-11-09 14:39:06.488811,transaction,7,17934.6,payment
user_01034,2025-11-09 14:39:06.488811,transaction,7,21455.61,payment
user_01034,2025-11-09 14:39:08.488811,screen_view,7,,
user_01034,2025-11-09 14:39:08.488811,button_click,7,,
user_01034,2025-11-09 14:39:08.488811,button_click,7,,
user_01034,2025-11-09 14:39:09.488811,transaction,7,28012.01,payment
user_01034,2025-11-09 14:39:19.780582,logout,7,,
user_01035,2025-10-30 13:05:06.488811,login,1,,
user_01035,2025-10-30 13:08:12.488811,screen_view,1,,
user_01035,2025-10-30 13:11:35.488811,button_click,1,,
user_01035,2025-10-30 13:14:21.488811,screen_view,1,,
user_01035,2025-10-30 13:17:40.488811,screen_view,1,,
user_01035,2025-10-30 13:19:29.465511,logout,1,,
user_01035,2025-10-31 07:25:06.488811,login,2,,
user_01035,2025-10-31 07:25:06.488811,screen_view,2,,
user_01035,2025-10-31 07:25:07.488811,transaction,2,33659.95,payment
user_01035,2025-10-31 07:25:07.488811,transaction,2,32848.1,payment
user_01035,2025-10-31 07:25:07.488811,button_click,2,,
user_01035,2025-10-31 07:25:07.488811,transaction,2,28860.34,payment
user_01035,2025-10-31 07:25:07.488811,screen_view,2,,
user_01035,2025-10-31 07:25:08.488811,screen_view,2,,
user_01035,2025-10-31 07:25:08.488811,button_click,2,,
user_01035,2025-10-31 07:25:15.692525,logout,2,,
user_01035,2025-11-02 03:20:06.488811,login,3,,
user_01035,2025-11-02 03:20:16.488811,button_click,3,,
user_01035,2025-11-02 03:20:29.488811,screen_view,3,,
user_01035,2025-11-02 03:20:34.488811,screen_view,3,,
user_01035,2025-11-02 03:20:40.488811,screen_view,3,,
user_01035,2025-11-02 03:20:52.488811,button_click,3,,
user_01035,2025-11-02 03:20:59.488811,transaction,3,24411.3,transfer
user_01035,2025-11-02 03:21:13.488811,transaction,3,41406.6,transfer
user_01035,2025-11-02 03:21:17.488811,transaction,3,32008.57,payment
user_01035,2025-11-02 03:21:27.488811,button_click,3,,
user_01035,2025-11-02 03:21:51.984929,logout,3,,
user_01035,2025-11-08 05:23:06.488811,login,4,,
user_01035,2025-11-08 05:25:35.488811,screen_view,4,,
user_01035,2025-11-08 05:28:08.488811,screen_view,4,,
user_01035,2025-11-08 05:29:26.488811,screen_view,4,,
user_01035,2025-11-08 05:31:59.488811,screen_view,4,,
user_01035,2025-11-08 05:33:11.488811,button_click,4,,
user_01035,2025-11-08 05:35:24.488811,button_click,4,,
user_01035,2025-11-08 05:37:51.488811,screen_view,4,,
user_01035,2025-11-08 05:38:51.488811,button_click,4,,
user_01035,2025-11-08 05:42:01.422387,logout,4,,
user_01035,2025-11-09 15:26:06.488811,login,5,,
user_01035,2025-11-09 15:26:31.488811,transaction,5,14914.11,payment
user_01035,2025-11-09 15:27:16.488811,screen_view,5,,
user_01035,2025-11-09 15:27:37.488811,screen_view,5,,
user_01035,2025-11-09 15:28:37.488811,screen_view,5,,
user_01035,2025-11-09 15:29:04.488811,screen_view,5,,
user_01035,2025-11-09 15:29:43.488811,button_click,5,,
user_01035,2025-11-09 15:30:37.488811,button_click,5,,
user_01035,2025-11-09 15:31:33.488811,transaction,5,42255.85,payment
user_01035,2025-11-09 15:31:53.488811,button_click,5,,
user_01035,2025-11-09 15:32:44.488811,screen_view,5,,
user_01035,2025-11-09 15:33:25.488811,screen_view,5,,
user_01035,2025-11-09 15:34:57.634737,logout,5,,
user_01036,2025-10-27 09:39:06.488811,login,1,,
user_01036,2025-10-27 09:39:27.488811,button_click,1,,
user_01036,2025-10-27 09:39:40.488811,button_click,1,,
user_01036,2025-10-27 09:39:52.488811,screen_view,1,,
user_01036,2025-10-27 09:40:02.488811,screen_view,1,,
user_01036,2025-10-27 09:40:21.488811,screen_view,1,,
user_01036,2025-10-27 09:40:28.488811,transaction,1,32033.37,payment
user_01036,2025-10-27 09:40:40.488811,transaction,1,41273.77,transfer
