user_id,event_dt,event_type,screen_name,button_name,amount,transaction_type
user_01432,2025-11-06 02:16:10.488811,screen_view,main,,,
user_01432,2025-11-06 02:16:36.612724,logout,,,,
user_01433,2025-10-30 08:26:06.488811,login,,,,
user_01433,2025-10-30 08:26:13.488811,button_click,,payment,,
user_01433,2025-10-30 08:26:23.488811,transaction,,,26481.13,payment
user_01433,2025-10-30 08:26:27.488811,screen_view,settings,,,
user_01433,2025-10-30 08:26:36.488811,screen_view,main,,,
user_01433,2025-10-30 08:26:50.488811,button_click,,support,,
user_01433,2025-10-30 08:27:15.616749,logout,,,,
user_01433,2025-10-29 18:18:06.488811,login,,,,
user_01433,2025-10-29 18:18:14.488811,transaction,,,11796.87,transfer
user_01433,2025-10-29 18:18:25.488811,screen_view,settings,,,
user_01433,2025-10-29 18:18:37.488811,screen_view,profile,,,
user_01433,2025-10-29 18:18:47.488811,screen_view,transfers,,,
user_01433,2025-10-29 18:18:56.488811,button_click,,transfer,,
user_01433,2025-10-29 18:19:05.488811,screen_view,profile,,,
user_01433,2025-10-29 18:19:13.488811,button_click,,card_details,,
user_01433,2025-10-29 18:19:22.343160,logout,,,,
user_01433,2025-10-31 14:42:06.488811,login,,,,
user_01433,2025-10-31 14:42:46.488811,transaction,,,,payment
user_01433,2025-10-31 14:43:26.488811,transaction,,,46908.06,payment
user_01433,2025-10-31 14:44:03.488811,screen_view,profile,,,
user_01433,2025-10-31 14:44:40.488811,screen_view,main,,,
user_01433,2025-10-31 14:45:11.488811,button_click,,support,,
user_01433,2025-10-31 14:45:46.488811,screen_view,main,,,
user_01433,2025-10-31 14:45:49.425106,logout,,,,
user_01433,2025-10-27 01:44:06.488811,login,,,,
user_01433,2025-10-27 01:44:07.488811,transaction,,,45265.63,payment
user_01433,2025-10-27 01:44:09.488811,button_click,,,,
user_01433,2025-10-27 01:44:09.488811,screen_view,settings,,,
user_01433,2025-10-27 01:44:10.488811,button_click,,support,,
user_01433,2025-10-27 01:44:10.488811,screen_view,profile,,,
user_01433,2025-10-27 01:44:11.488811,screen_view,settings,,,
user_01433,2025-10-27 01:44:13.488811,transaction,,,38189.39,transfer
user_01433,2025-10-27 01:44:14.488811,transaction,,,24055.17,transfer
user_01433,2025-10-27 01:44:15.488811,transaction,,,17392.36,transfer
user_01433,2025-10-27 01:44:15.488811,screen_view,settings,,,
user_01433,2025-10-27 01:44:16.488811,transaction,,,27480.35,payment
user_01433,2025-10-27 01:44:18.488811,button_click,,payment,,
user_01433,2025-10-27 01:44:29.511961,logout,,,,
user_01433,2025-10-30 19:50:06.488811,login,,,,
user_01433,2025-10-30 19:50:31.488811,screen_view,profile,,,
user_01433,2025-10-30 19:50:57.488811,button_click,,payment,,
user_01433,2025-10-30 19:51:43.488811,button_click,,transfer,,
user_01433,2025-10-30 19:52:10.488811,button_click,,card_details,,
user_01433,2025-10-30 19:52:53.488811,transaction,,,,payment
user_01433,2025-10-30 19:53:34.488811,screen_view,settings,,,
user_01433,2025-10-30 19:54:00.488811,screen_view,transfers,,,
user_01433,2025-10-30 19:54:32.488811,screen_view,transfers,,,
user_01433,2025-10-30 19:54:51.488811,button_click,,transfer,,
user_01433,2025-10-30 19:55:06.488811,button_click,,card_details,,
user_01433,2025-10-30 19:55:25.488811,screen_view,main,,,
user_01433,2025-10-30 19:55:53.488811,screen_view,cards,,,
user_01433,2025-10-30 19:57:16.324279,logout,,,,
user_01434,2025-11-03 00:19:06.488811,login,,,,
user_01434,2025-11-03 00:19:16.488811,transaction,,,22047.7,transfer
user_01434,2025-11-03 00:19:33.488811,button_click,,payment,,
user_01434,2025-11-03 00:19:50.488811,button_click,,card_details,,
user_01434,2025-11-03 00:20:03.488811,screen_view,transfers,,,
user_01434,2025-11-03 00:20:10.488811,screen_view,transfers,,,
user_01434,2025-11-03 00:20:30.488811,button_click,,payment,,
user_01434,2025-11-03 00:20:41.488811,screen_view,cards,,,
user_01434,2025-11-03 00:20:56.488811,transaction,,,1289.93,transfer
user_01434,2025-11-03 00:21:06.488811,button_click,,payment,,
user_01434,2025-11-03 00:21:39.111804,logout,,,,
user_01434,2025-11-03 03:33:06.488811,login,,,,
user_01434,2025-11-03 03:33:18.488811,screen_view,profile,,,
user_01434,2025-11-03 03:33:35.488811,screen_view,cards,,,
user_01434,2025-11-03 03:33:52.488811,screen_view,profile,,,
user_01434,2025-11-03 03:34:04.488811,transaction,,,31591.37,payment
user_01434,2025-11-03 03:34:21.488811,button_click,,transfer,,
user_01434,2025-11-03 03:34:32.488811,screen_view,transfers,,,
user_01434,2025-11-03 03:34:47.488811,transaction,,,16013.68,transfer
user_01434,2025-11-03 03:34:54.574886,logout,,,,
user_01434,2025-11-06 04:10:06.488811,login,,,,
user_01434,2025-11-06 04:10:12.488811,screen_view,transfers,,,
user_01434,2025-11-06 04:10:18.488811,screen_view,main,,,
user_01434,2025-11-06 04:10:26.488811,screen_view,main,,,
user_01434,2025-11-06 04:10:35.488811,screen_view,main,,,
user_01434,2025-11-06 04:10:44.488811,button_click,,transfer,,
user_01434,2025-11-06 04:10:53.488811,button_click,,card_details,,
user_01434,2025-11-06 04:11:00.488811,button_click,,payment,,
user_01434,2025-11-06 04:11:06.488811,button_click,,payment,,
user_01434,2025-11-06 04:11:11.488811,screen_view,cards,,,
user_01434,2025-11-06 04:11:15.488811,transaction,,,44416.66,transfer
user_01434,2025-11-06 04:11:18.488811,button_click,,support,,
user_01434,2025-11-06 04:11:28.961931,logout,,,,
user_01434,2025-10-29 13:14:06.488811,login,,,,
user_01434,2025-10-29 13:14:21.488811,screen_view,transfers,,,
user_01434,2025-10-29 13:14:54.488811,transaction,,,23639.71,payment
user_01434,2025-10-29 13:15:18.488811,transaction,,,23502.66,transfer
user_01434,2025-10-29 13:15:49.488811,button_click,,card_details,,
user_01434,2025-10-29 13:16:10.488811,screen_view,profile,,,
user_01434,2025-10-29 13:16:43.488811,button_click,,payment,,
user_01434,2025-10-29 13:17:15.488811,button_click,,card_details,,
user_01434,2025-10-29 13:18:44.796425,logout,,,,
user_01434,2025-11-07 13:49:06.488811,login,,,,
user_01434,2025-11-07 13:50:07.488811,screen_view,main,,,
user_01434,2025-11-07 13:50:56.488811,screen_view,main,,,
user_01434,2025-11-07 13:51:43.488811,screen_view,cards,,,
user_01434,2025-11-07 13:52:28.488811,screen_view,payments,,,
user_01434,2025-11-07 13:53:32.903300,logout,,,,
user_01435,2025-11-03 09:53:06.488811,login,,,,
user_01435,2025-11-03 09:54:31.488811,transaction,,,32472.34,
user_01435,2025-11-03 09:56:48.488811,screen_view,main,,,
user_01435,2025-11-03 09:58:14.488811,screen_view,transfers,,,
user_01435,2025-11-03 10:00:47.488811,button_click,,card_details,,
user_01435,2025-11-03 10:04:21.488811,button_click,,support,,
user_01435,2025-11-03 10:06:29.488811,screen_view,cards,,,
user_01435,2025-11-03 10:10:29.488811,screen_view,profile,,,
user_01435,2025-11-03 10:12:54.488811,transaction,,,19658.24,payment
user_01435,2025-11-03 10:16:33.488811,screen_view,main,,,
user_01435,2025-11-03 10:23:06.488811,logout,,,,
user_01435,2025-11-09 09:55:06.488811,login,,,,
user_01435,2025-11-09 09:55:10.488811,button_click,,payment,,
user_01435,2025-11-09 09:55:16.488811,button_click,,card_details,,
user_01435,2025-11-09 09:55:20.488811,transaction,,,29101.34,payment
user_01435,2025-11-09 09:55:23.488811,button_click,,support,,
user_01435,2025-11-09 09:55:27.488811,screen_view,profile,,,
user_01435,2025-11-09 09:55:29.488811,screen_view,profile,,,
user_01435,2025-11-09 09:55:36.488811,button_click,,transfer,,
user_01435,2025-11-09 09:55:39.488811,transaction,,,8717.14,transfer
user_01435,2025-11-09 09:55:41.488811,transaction,,,21100.99,transfer
user_01435,2025-11-09 09:55:47.488811,transaction,,,30136.32,payment
user_01435,2025-11-09 09:55:50.488811,transaction,,,31734.06,transfer
user_01435,2025-11-09 09:55:52.488811,screen_view,main,,,
user_01435,2025-11-09 09:56:20.837138,logout,,,,
user_01435,2025-11-08 15:24:06.488811,login,,,,
user_01435,2025-11-08 15:25:38.488811,transaction,,,33543.89,transfer
user_01435,2025-11-08 15:27:12.488811,button_click,,transfer,,
user_01435,2025-11-08 15:28:26.488811,transaction,,,37384.25,payment
user_01435,2025-11-08 15:29:52.488811,button_click,,support,,
user_01435,2025-11-08 15:31:04.488811,button_click,,card_details,,
user_01435,2025-11-08 15:31:53.488811,transaction,,,12669.43,payment
user_01435,2025-11-08 15:33:29.488811,screen_view,payments,,,
user_01435,2025-11-08 15:34:05.488811,screen_view,profile,,,
user_01435,2025-11-08 15:34:42.488811,button_click,,transfer,,
user_01435,2025-11-08 15:35:23.488811,screen_view,transfers,,,
user_01435,2025-11-08 15:36:53.488811,screen_view,profile,,,
user_01435,2025-11-08 15:38:56.359167,logout,,,,
user_01435,2025-10-29 00:27:06.488811,login,,,,
user_01435,2025-10-29 00:27:39.488811,transaction,,,40401.56,payment
user_01435,2025-10-29 00:28:24.488811,button_click,,payment,,
user_01435,2025-10-29 00:28:58.488811,button_click,,transfer,,
user_01435,2025-10-29 00:29:27.488811,screen_view,payments,,,
user_01435,2025-10-29 00:29:52.488811,screen_view,cards,,,
user_01435,2025-10-29 00:30:30.488811,transaction,,,33582.23,transfer
user_01435,2025-10-29 00:31:42.026916,logout,,,,
user_01435,2025-11-03 09:30:06.488811,login,,,,
user_01435,2025-11-03 09:32:49.488811,screen_view,transfers,,,
user_01435,2025-11-03 09:34:38.488811,screen_view,payments,,,
user_01435,2025-11-03 09:37:00.488811,screen_view,main,,,
user_01435,2025-11-03 09:39:27.488811,screen_view,transfers,,,
user_01435,2025-11-03 09:41:29.488811,transaction,,,47053.42,transfer
user_01435,2025-11-03 09:44:33.488811,transaction,,,10724.94,payment
user_01435,2025-11-03 09:50:09.143708,logout,,,,
user_01435,2025-11-02 02:23:06.488811,login,,,,
user_01435,2025-11-02 02:23:09.488811,transaction,,,12680.07,transfer
user_01435,2025-11-02 02:23:11.488811,button_click,,card_details,,
user_01435,2025-11-02 02:23:13.488811,screen_view,settings,,,
user_01435,2025-11-02 02:23:15.488811,button_click,,transfer,,
user_01435,2025-11-02 02:23:17.488811,screen_view,main,,,
user_01435,2025-11-02 02:23:18.488811,button_click,,card_details,,
user_01435,2025-11-02 02:23:20.488811,transaction,,,38290.77,payment
user_01435,2025-11-02 02:23:23.488811,button_click,,payment,,
user_01435,2025-11-02 02:23:27.488811,screen_view,transfers,,,
user_01435,2025-11-02 02:23:29.488811,button_click,,card_details,,
user_01435,2025-11-02 02:23:32.488811,button_click,,payment,,
user_01435,2025-11-02 02:23:36.488811,screen_view,main,,,
user_01435,2025-11-02 02:23:52.727566,logout,,,,
user_01435,2025-10-31 07:52:06.488811,login,,,,
user_01435,2025-10-31 07:52:45.488811,screen_view,payments,,,
user_01435,2025-10-31 07:53:04.488811,screen_view,payments,,,
user_01435,2025-10-31 07:53:28.488811,screen_view,profile,,,
user_01435,2025-10-31 07:53:45.488811,screen_view,settings,,,
user_01435,2025-10-31 07:54:08.488811,transaction,,,17078.64,payment
user_01435,2025-10-31 07:54:47.488811,button_click,,payment,,
user_01435,2025-10-31 07:55:06.488811,screen_view,payments,,,
user_01435,2025-10-31 07:55:30.488811,transaction,,,12648.17,transfer
user_01435,2025-10-31 07:56:48.223890,logout,,,,
user_01435,2025-11-01 19:08:06.488811,login,,,,
user_01435,2025-11-01 19:08:15.488811,button_click,,transfer,,
user_01435,2025-11-01 19:08:35.488811,transaction,,,4217.03,transfer
user_01435,2025-11-01 19:08:43.488811,screen_view,main,,,
user_01435,2025-11-01 19:09:04.488811,button_click,,support,,
user_01435,2025-11-01 19:09:12.488811,transaction,,,16429.61,transfer
user_01435,2025-11-01 19:09:26.488811,button_click,,support,,
user_01435,2025-11-01 19:09:50.488811,transaction,,,33916.37,transfer
user_01435,2025-11-01 19:10:00.488811,button_click,,transfer,,
user_01435,2025-11-01 19:10:26.488811,button_click,,card_details,,
user_01435,2025-11-01 19:10:50.488811,transaction,,,45004.35,transfer
user_01435,2025-11-01 19:11:03.488811,screen_view,payments,,,
user_01435,2025-11-01 19:11:20.488811,screen_view,main,,,
user_01435,2025-11-01 19:12:11.669953,logout,,,,
user_01436,2025-10-27 06:49:06.488811,login,,,,
user_01436,2025-10-27 06:51:50.488811,screen_view,profile,,,
user_01436,2025-10-27 06:53:07.488811,screen_view,main,,,
user_01436,2025-10-27 06:55:13.488811,button_click,,payment,,
user_01436,2025-10-27 06:57:32.488811,button_click,,transfer,,
user_01436,2025-10-27 07:00:52.488811,button_click,,support,,
user_01436,2025-10-27 07:03:50.488811,screen_view,cards,,,
user_01436,2025-10-27 07:09:06.488811,logout,,,,
user_01436,2025-10-28 03:27:06.488811,login,,,,
user_01436,2025-10-28 03:27:17.488811,screen_view,transfers,,,
user_01436,2025-10-28 03:27:30.488811,button_click,,support,,
user_01436,2025-10-28 03:27:49.488811,transaction,,,14593.29,transfer
user_01436,2025-10-28 03:28:03.488811,transaction,,,35264.35,payment
user_01436,2025-10-28 03:28:15.488811,screen_view,payments,,,
user_01436,2025-10-28 03:28:28.488811,screen_view,transfers,,,
user_01436,2025-10-28 03:28:49.488811,button_click,,support,,
user_01436,2025-10-28 03:30:07.332707,logout,,,,
user_01436,2025-11-06 06:47:06.488811,login,,,,
user_01436,2025-11-06 06:47:07.488811,transaction,,,8145.68,payment
user_01436,2025-11-06 06:47:08.488811,screen_view,transfers,,,
user_01436,2025-11-06 06:47:13.488811,button_click,,,,
user_01436,2025-11-06 06:47:15.488811,screen_view,transfers,,,
user_01436,2025-11-06 06:47:16.488811,screen_view,transfers,,,
user_01436,2025-11-06 06:47:18.488811,transaction,,,32693.98,transfer
user_01436,2025-11-06 06:47:19.488811,screen_view,transfers,,,
user_01436,2025-11-06 06:47:23.488811,button_click,,support,,
user_01436,2025-11-06 06:47:26.488811,screen_view,payments,,,
user_01436,2025-11-06 06:47:46.823083,logout,,,,
user_01436,2025-10-27 23:00:06.488811,login,,,,
user_01436,2025-10-27 23:00:11.488811,screen_view,transfers,,,
user_01436,2025-10-27 23:00:18.488811,screen_view,settings,,,
user_01436,2025-10-27 23:00:25.488811,button_click,,transfer,,
user_01436,2025-10-27 23:00:30.488811,screen_view,payments,,,
user_01436,2025-10-27 23:00:38.488811,button_click,,card_details,,
user_01436,2025-10-27 23:00:41.488811,screen_view,cards,,,
user_01436,2025-10-27 23:00:48.488811,button_click,,card_details,,
user_01436,2025-10-27 23:00:52.488811,transaction,,,5156.43,payment
user_01436,2025-10-27 23:00:58.488811,screen_view,transfers,,,
user_01436,2025-10-27 23:01:19.030050,logout,,,,
user_01436,2025-10-31 00:29:06.488811,login,,,,
user_01436,2025-10-31 00:29:16.488811,transaction,,,31548.78,payment
user_01436,2025-10-31 00:29:26.488811,button_click,,transfer,,
user_01436,2025-10-31 00:29:33.488811,screen_view,main,,,
user_01436,2025-10-31 00:29:38.488811,transaction,,,17495.33,payment
user_01436,2025-10-31 00:29:46.488811,button_click,,card_details,,
user_01436,2025-10-31 00:29:51.488811,screen_view,profile,,,
user_01436,2025-10-31 00:30:00.488811,transaction,,,10750.54,payment
user_01436,2025-10-31 00:30:06.488811,button_click,,card_details,,
user_01436,2025-10-31 00:30:16.488811,transaction,,,23146.81,transfer
user_01436,2025-10-31 00:30:23.488811,button_click,,transfer,,
user_01436,2025-10-31 00:30:33.488811,button_click,,card_details,,
user_01436,2025-10-31 00:30:42.488811,button_click,,card_details,,
user_01436,2025-10-31 00:30:40.223925,logout,,,,
user_01436,2025-10-29 12:06:06.488811,login,,,,
user_01436,2025-10-29 12:06:20.488811,button_click,,payment,,
user_01436,2025-10-29 12:06:31.488811,button_click,,support,,
user_01436,2025-10-29 12:06:50.488811,screen_view,main,,,
user_01436,2025-10-29 12:07:06.488811,button_click,,,,
user_01436,2025-10-29 12:07:17.488811,screen_view,payments,,,
user_01436,2025-10-29 12:07:36.488811,screen_view,payments,,,
user_01436,2025-10-29 12:07:55.488811,button_click,,payment,,
user_01436,2025-10-29 12:08:04.488811,screen_view,settings,,,
user_01436,2025-10-29 12:08:23.488811,button_click,,support,,
user_01436,2025-10-29 12:08:43.488811,transaction,,,12805.3,transfer
user_01436,2025-10-29 12:08:57.488811,screen_view,transfers,,,
user_01436,2025-10-29 12:09:41.055893,logout,,,,
user_01437,2025-11-04 15:38:06.488811,login,,,,
user_01437,2025-11-04 15:40:01.488811,button_click,,card_details,,
user_01437,2025-11-04 15:41:26.488811,screen_view,main,,,
user_01437,2025-11-04 15:42:56.488811,button_click,,payment,,
user_01437,2025-11-04 15:45:33.488811,screen_view,cards,,,
user_01437,2025-11-04 15:47:21.488811,screen_view,payments,,,
user_01437,2025-11-04 15:48:20.488811,button_click,,card_details,,
user_01437,2025-11-04 15:52:15.058584,logout,,,,
user_01437,2025-11-08 14:26:06.488811,login,,,,
user_01437,2025-11-08 14:26:32.488811,transaction,,,40780.93,transfer
user_01437,2025-11-08 14:26:46.488811,transaction,,,22512.56,transfer
user_01437,2025-11-08 14:27:11.488811,transaction,,,,payment
user_01437,2025-11-08 14:27:44.488811,button_click,,support,,
user_01437,2025-11-08 14:27:56.488811,screen_view,cards,,,
user_01437,2025-11-08 14:28:17.488811,screen_view,payments,,,
user_01437,2025-11-08 14:28:34.488811,transaction,,,40930.34,payment
user_01437,2025-11-08 14:28:48.488811,button_click,,card_details,,
user_01437,2025-11-08 14:29:20.488811,button_click,,support,,
user_01437,2025-11-08 14:30:24.544969,logout,,,,
user_01437,2025-10-29 17:11:06.488811,login,,,,
user_01437,2025-10-29 17:11:34.488811,transaction,,,44355.25,transfer
user_01437,2025-10-29 17:12:13.488811,transaction,,,27284.51,transfer
user_01437,2025-10-29 17:12:44.488811,transaction,,,35839.75,payment
user_01437,2025-10-29 17:13:15.488811,screen_view,main,,,
user_01437,2025-10-29 17:13:40.488811,screen_view,cards,,,
user_01437,2025-10-29 17:14:44.488811,button_click,,transfer,,
user_01437,2025-10-29 17:15:13.488811,button_click,,support,,
user_01437,2025-10-29 17:17:32.414638,logout,,,,
user_01437,2025-11-01 14:43:06.488811,login,,,,
user_01437,2025-11-01 14:43:27.488811,transaction,,,46061.08,transfer
user_01437,2025-11-01 14:43:44.488811,button_click,,transfer,,
user_01437,2025-11-01 14:43:58.488811,transaction,,,11475.77,payment
user_01437,2025-11-01 14:44:17.488811,screen_view,transfers,,,
user_01437,2025-11-01 14:44:32.488811,screen_view,profile,,,
user_01437,2025-11-01 14:44:39.488811,button_click,,transfer,,
user_01437,2025-11-01 14:44:50.488811,screen_view,settings,,,
user_01437,2025-11-01 14:45:10.488811,screen_view,profile,,,
user_01437,2025-11-01 14:45:20.488811,button_click,,card_details,,
user_01437,2025-11-01 14:45:33.488811,screen_view,cards,,,
user_01437,2025-11-01 14:45:55.488811,button_click,,card_details,,
user_01437,2025-11-01 14:46:16.488811,transaction,,,19060.21,payment
user_01437,2025-11-01 14:46:33.049611,logout,,,,
user_01437,2025-10-28 15:01:06.488811,login,,,,
user_01437,2025-10-28 15:02:30.488811,button_click,,transfer,,
user_01437,2025-10-28 15:04:57.488811,screen_view,profile,,,
user_01437,2025-10-28 15:07:52.488811,button_click,,transfer,,
user_01437,2025-10-28 15:08:52.488811,screen_view,main,,,
user_01437,2025-10-28 15:13:01.796920,logout,,,,
user_01437,2025-11-04 04:52:06.488811,login,,,,
user_01437,2025-11-04 04:52:49.488811,transaction,,,35274.52,transfer
user_01437,2025-11-04 04:53:53.488811,button_click,,card_details,,
user_01437,2025-11-04 04:55:52.488811,transaction,,,25764.35,payment
user_01437,2025-11-04 04:56:34.488811,screen_view,transfers,,,
user_01437,2025-11-04 04:58:08.488811,button_click,,payment,,
user_01437,2025-11-04 04:59:57.488811,screen_view,payments,,,
user_01437,2025-11-04 05:01:13.488811,button_click,,payment,,
user_01437,2025-11-04 05:02:20.488811,button_click,,payment,,
user_01437,2025-11-04 05:03:55.488811,button_click,,card_details,,
user_01437,2025-11-04 05:05:52.488811,transaction,,,23255.35,payment
user_01437,2025-11-04 05:07:32.488811,transaction,,,39964.31,payment
user_01437,2025-11-04 05:08:45.488811,button_click,,support,,
user_01437,2025-11-04 05:10:43.333676,logout,,,,
user_01438,2025-10-29 11:17:06.488811,login,,,,
user_01438,2025-10-29 11:17:23.488811,screen_view,payments,,,
user_01438,2025-10-29 11:17:49.488811,transaction,,,43909.21,payment
user_01438,2025-10-29 11:18:33.488811,screen_view,settings,,,
user_01438,2025-10-29 11:19:00.488811,transaction,,,10168.53,payment
user_01438,2025-10-29 11:19:40.488811,screen_view,transfers,,,
user_01438,2025-10-29 11:20:07.488811,screen_view,main,,,
user_01438,2025-10-29 11:20:43.488811,screen_view,transfers,,,
user_01438,2025-10-29 11:21:56.872323,logout,,,,
user_01438,2025-10-31 20:01:06.488811,login,,,,
user_01438,2025-10-31 20:01:27.488811,button_click,,support,,
user_01438,2025-10-31 20:01:35.488811,screen_view,settings,,,
user_01438,2025-10-31 20:01:51.488811,transaction,,,48018.13,payment
user_01438,2025-10-31 20:02:03.488811,screen_view,cards,,,
user_01438,2025-10-31 20:02:26.488811,screen_view,main,,,
user_01438,2025-10-31 20:02:40.488811,screen_view,main,,,
user_01438,2025-10-31 20:03:03.488811,button_click,,card_details,,
user_01438,2025-10-31 20:03:23.488811,screen_view,transfers,,,
user_01438,2025-10-31 20:03:35.488811,button_click,,card_details,,
user_01438,2025-10-31 20:03:55.488811,transaction,,,21410.23,payment
user_01438,2025-10-31 20:04:04.488811,screen_view,payments,,,
user_01438,2025-10-31 20:04:42.586817,logout,,,,
user_01438,2025-10-28 17:51:06.488811,login,,,,
user_01438,2025-10-28 17:51:07.488811,screen_view,,,,
user_01438,2025-10-28 17:51:08.488811,screen_view,cards,,,
user_01438,2025-10-28 17:51:12.488811,screen_view,profile,,,
user_01438,2025-10-28 17:51:17.488811,screen_view,main,,,
user_01438,2025-10-28 17:51:22.488811,button_click,,transfer,,
user_01438,2025-10-28 17:51:26.488811,button_click,,support,,
user_01438,2025-10-28 17:51:29.488811,screen_view,settings,,,
user_01438,2025-10-28 17:51:34.488811,button_click,,support,,
user_01438,2025-10-28 17:51:42.768386,logout,,,,
user_01438,2025-10-30 04:40:06.488811,login,,,,
user_01438,2025-10-30 04:40:19.488811,screen_view,profile,,,
user_01438,2025-10-30 04:40:33.488811,transaction,,,23906.93,transfer
user_01438,2025-10-30 04:41:08.488811,transaction,,,31898.73,transfer
user_01438,2025-10-30 04:41:38.488811,screen_view,settings,,,
user_01438,2025-10-30 04:42:17.488811,button_click,,payment,,
user_01438,2025-10-30 04:42:45.488811,button_click,,card_details,,
user_01438,2025-10-30 04:43:22.488811,screen_view,cards,,,
user_01438,2025-10-30 04:43:52.488811,screen_view,settings,,,
user_01438,2025-10-30 04:44:06.488811,screen_view,transfers,,,
user_01438,2025-10-30 04:44:40.488811,screen_view,settings,,,
user_01438,2025-10-30 04:45:20.668118,logout,,,,
user_01438,2025-11-09 01:58:06.488811,login,,,,
user_01438,2025-11-09 01:58:30.488811,screen_view,transfers,,,
user_01438,2025-11-09 01:58:48.488811,button_click,,support,,
user_01438,2025-11-09 01:59:03.488811,screen_view,main,,,
user_01438,2025-11-09 01:59:17.488811,screen_view,profile,,,
user_01438,2025-11-09 01:59:25.488811,transaction,,,41822.24,payment
user_01438,2025-11-09 01:59:40.488811,screen_view,settings,,,
user_01438,2025-11-09 01:59:48.488811,screen_view,cards,,,
user_01438,2025-11-09 02:00:05.488811,screen_view,profile,,,
user_01438,2025-11-09 02:00:23.488811,screen_view,main,,,
user_01438,2025-11-09 02:01:03.967850,logout,,,,
user_01439,2025-11-08 08:52:06.488811,login,,,,
user_01439,2025-11-08 08:56:18.488811,button_click,,payment,,
user_01439,2025-11-08 09:01:15.488811,transaction,,,46264.55,transfer
user_01439,2025-11-08 09:05:03.488811,transaction,,,32370.83,payment
user_01439,2025-11-08 09:09:24.985149,logout,,,,
user_01439,2025-11-01 10:31:06.488811,login,,,,
user_01439,2025-11-01 10:31:33.488811,transaction,,,41174.38,payment
user_01439,2025-11-01 10:32:02.488811,transaction,,,19088.0,transfer
user_01439,2025-11-01 10:32:17.488811,screen_view,settings,,,
user_01439,2025-11-01 10:32:39.488811,transaction,,,11691.91,transfer
user_01439,2025-11-01 10:33:05.488811,screen_view,profile,,,
user_01439,2025-11-01 10:33:33.488811,screen_view,cards,,,
user_01439,2025-11-01 10:34:02.488811,screen_view,payments,,,
user_01439,2025-11-01 10:34:13.488811,button_click,,transfer,,
user_01439,2025-11-01 10:34:31.488811,screen_view,profile,,,
user_01439,2025-11-01 10:35:00.144896,logout,,,,
user_01439,2025-11-03 18:06:06.488811,login,,,,
user_01439,2025-11-03 18:06:56.488811,screen_view,payments,,,
user_01439,2025-11-03 18:07:26.488811,button_click,,payment,,
user_01439,2025-11-03 18:08:06.488811,screen_view,settings,,,
user_01439,2025-11-03 18:08:47.488811,screen_view,profile,,,
user_01439,2025-11-03 18:09:36.488811,transaction,,,,payment
user_01439,2025-11-03 18:10:11.488811,button_click,,support,,
user_01439,2025-11-03 18:11:01.488811,screen_view,transfers,,,
user_01439,2025-11-03 18:11:24.488811,screen_view,transfers,,,
user_01439,2025-11-03 18:12:26.488811,screen_view,payments,,,
user_01439,2025-11-03 18:13:05.488811,screen_view,profile,,,
user_01439,2025-11-03 18:13:42.488811,button_click,,transfer,,
user_01439,2025-11-03 18:15:11.481659,logout,,,,
user_01439,2025-10-31 04:20:06.488811,login,,,,
user_01439,2025-10-31 04:20:23.488811,button_click,,support,,
user_01439,2025-10-31 04:20:39.488811,button_click,,card_details,,
user_01439,2025-10-31 04:21:02.488811,button_click,,support,,
user_01439,2025-10-31 04:21:26.488811,screen_view,transfers,,,
user_01439,2025-10-31 04:21:40.488811,screen_view,settings,,,
user_01439,2025-10-31 04:21:48.488811,button_click,,card_details,,
user_01439,2025-10-31 04:22:08.488811,screen_view,settings,,,
user_01439,2025-10-31 04:22:31.488811,button_click,,payment,,
user_01439,2025-10-31 04:22:46.488811,button_click,,transfer,,
user_01439,2025-10-31 04:22:59.488811,screen_view,main,,,
user_01439,2025-10-31 04:23:21.214998,logout,,,,
user_01439,2025-11-06 08:11:06.488811,login,,,,
user_01439,2025-11-06 08:11:54.488811,screen_view,transfers,,,
user_01439,2025-11-06 08:13:49.488811,screen_view,cards,,,
user_01439,2025-11-06 08:14:38.488811,transaction,,,2272.74,payment
user_01439,2025-11-06 08:15:24.488811,transaction,,,37098.82,transfer
user_01439,2025-11-06 08:16:50.488811,screen_view,payments,,,
user_01439,2025-11-06 08:17:34.488811,screen_view,cards,,,
user_01439,2025-11-06 08:19:24.488811,screen_view,transfers,,,
user_01439,2025-11-06 08:20:38.488811,screen_view,cards,,,
user_01439,2025-11-06 08:24:19.705713,logout,,,,
user_01439,2025-11-09 15:16:06.488811,login,,,,
user_01439,2025-11-09 15:17:18.488811,button_click,,support,,
user_01439,2025-11-09 15:18:49.488811,screen_view,cards,,,
user_01439,2025-11-09 15:20:12.488811,button_click,,payment,,
user_01439,2025-11-09 15:20:48.488811,transaction,,,37744.62,transfer
user_01439,2025-11-09 15:21:50.488811,screen_view,cards,,,
user_01439,2025-11-09 15:22:57.488811,transaction,,,38463.54,transfer
user_01439,2025-11-09 15:24:25.488811,screen_view,payments,,,
user_01439,2025-11-09 15:25:28.488811,screen_view,transfers,,,
user_01439,2025-11-09 15:26:40.488811,screen_view,cards,,,
user_01439,2025-11-09 15:28:56.750915,logout,,,,
user_01440,2025-11-08 16:18:06.488811,login,,,,
user_01440,2025-11-08 16:18:16.488811,transaction,,,13158.11,payment
user_01440,2025-11-08 16:18:33.488811,screen_view,main,,,
